web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767360378-2243","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Berluti","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3158268_uploaded_image1_1623072370.jpg"
"1767360378-2244","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures Prada","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3157276_uploaded_image1_1623026849.jpg"
"1767360378-2245","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets AF1","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157116_uploaded_image1_1623016144.jpg"
"1767360378-2246","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","4 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157058_uploaded_image1_1623013721.jpg"
"1767360378-2247","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Babouches homme","15 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3156396_uploaded_image2_1623157557.jpeg"
"1767360378-2248","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan One","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3156262_uploaded_image1_1622984202.jpg"
"1767360378-2249","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Yeezy Foam","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3156222_uploaded_image1_1622982138.jpg"
"1767360378-2250","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Adidas SL 75","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3156217_uploaded_image1_1622982070.jpg"
"1767360378-2251","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan 1 Dunk Low x Playstation","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3156212_uploaded_image1_1622981923.jpg"
"1767360378-2252","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Corteze","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3154944_uploaded_image1_1622902176.jpg"
"1767360378-2253","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Air Nike","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3153959_uploaded_image1_1622847790.jpg"
"1767360378-2254","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures orthopédiques","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3153920_uploaded_image1_1622846467.jpg"
"1767360378-2255","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures orthopédiques","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3153769_uploaded_image1_1622841116.jpg"
"1767360378-2256","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","17 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3153137_uploaded_image1_1622818638.jpg"
"1767360378-2257","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme en cuir","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3152996_uploaded_image1_1622814104.jpg"
"1767360378-2258","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures en cuir","7 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3151957_uploaded_image1_1622769265.jpg"
"1767360378-2259","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air Jordan","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3151747_uploaded_image1_1622758940.jpg"
"1767360378-2260","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike Air Force","12 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3151744_uploaded_image1_1622758721.jpg"
"1767360378-2261","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Air Force 1","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3151317_uploaded_image1_1622742107.jpg"
"1767360378-2262","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Jordan 13","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3151250_uploaded_image1_1622739606.jpg"
"1767360378-2263","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3151246_uploaded_image1_1622739537.jpg"
"1767360378-2264","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3151024_uploaded_image1_1622733720.jpg"
"1767360378-2265","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme en cuir","25 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3151019_uploaded_image1_1622733468.jpg"
"1767360378-2266","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme en cuir","7 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3150957_uploaded_image1_1622731606.jpg"
"1767360378-2267","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","6 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3150952_uploaded_image1_1622731511.jpg"
"1767360378-2268","https://sn.coinafrique.com/categorie/chaussures-homme?page=81","Chaussures homme","8 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3150948_uploaded_image1_1622731377.jpg"
"1767360396-2269","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","20 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198773_uploaded_image2_1625051479.jpeg"
"1767360396-2270","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197703_uploaded_image1_1624985075.jpg"
"1767360396-2271","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197700_uploaded_image1_1624984986.jpg"
"1767360396-2272","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures  homme","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197696_uploaded_image1_1624984829.jpg"
"1767360396-2273","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures hommes","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197681_uploaded_image1_1624984247.jpg"
"1767360396-2274","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures  hommes","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197663_uploaded_image1_1624983723.jpg"
"1767360396-2275","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures hommes","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197646_uploaded_image1_1624983203.jpg"
"1767360396-2276","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures  homme","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197642_uploaded_image1_1624983038.jpg"
"1767360396-2277","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures hommes","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197631_uploaded_image1_1624982714.jpg"
"1767360396-2278","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures  homme","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3197626_uploaded_image1_1624982514.jpg"
"1767360396-2279","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3197440_uploaded_image1_1624977196.jpg"
"1767360396-2280","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3197109_uploaded_image1_1624966967.jpg"
"1767360396-2281","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures Timberland","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3197027_uploaded_image1_1624964228.jpg"
"1767360396-2282","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Sandales Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196320_uploaded_image1_1624907861.jpg"
"1767360396-2283","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Sandales Adidas","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196316_uploaded_image1_1624907771.jpg"
"1767360396-2284","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Nike Air Force","12 500CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196216_uploaded_image1_1624902973.jpg"
"1767360396-2285","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures orthopédiques","10 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3195686_uploaded_image1_1624882874.jpg"
"1767360396-2286","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures orthopédiques homme","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3195071_uploaded_image2_1624864092.jpeg"
"1767360396-2287","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194859_uploaded_image1_1624839166.jpg"
"1767360396-2288","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194854_uploaded_image1_1624838901.jpg"
"1767360396-2289","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194789_uploaded_image1_1624834864.jpg"
"1767360396-2290","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures Geox","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194395_uploaded_image1_1624812305.jpg"
"1767360396-2291","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3193944_uploaded_image1_1624789176.jpg"
"1767360396-2292","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3193941_uploaded_image1_1624789062.jpg"
"1767360396-2293","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures Homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193652_uploaded_image1_1624749679.jpg"
"1767360396-2294","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Sandales Givenchy","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3192726_uploaded_image1_1624704769.jpg"
"1767360396-2295","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Nike Air","16 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3192338_uploaded_image1_1624672706.jpg"
"1767360396-2296","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191351_uploaded_image1_1624626359.jpg"
"1767360396-2297","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures orthopêdiques","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190771_uploaded_image1_1624606612.jpg"
"1767360396-2298","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures orthopédiques","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190770_uploaded_image1_1624606492.jpg"
"1767360396-2299","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Sandales en cuir","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190482_uploaded_image1_1624571522.jpg"
"1767360396-2300","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures en cuir homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3188743_uploaded_image1_1624486314.jpg"
"1767360396-2301","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures Homme","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3188734_uploaded_image1_1624486132.jpg"
"1767360396-2302","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures Homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3188727_uploaded_image1_1624485987.jpg"
"1767360396-2303","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","16 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3188073_uploaded_image2_1624462679.jpeg"
"1767360396-2304","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3187916_uploaded_image1_1624457598.jpg"
"1767360396-2305","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3187802_uploaded_image2_1624454570.jpeg"
"1767360396-2306","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3187797_uploaded_image1_1624454471.jpg"
"1767360396-2307","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Nike Air Force","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3186430_uploaded_image1_1624388503.jpg"
"1767360396-2308","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Babouches homme en cuir","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185524_uploaded_image1_1624359501.jpg"
"1767360396-2309","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Yeezey 700","20 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3184486_uploaded_image1_1624297980.jpg"
"1767360396-2310","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Air Max 95","30 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183156_uploaded_image1_1624243235.jpg"
"1767360396-2311","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Babouches homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182997_uploaded_image1_1624225950.jpg"
"1767360396-2312","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Air force 1","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182332_uploaded_image1_1624196730.jpg"
"1767360396-2313","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Sandales cuir homme","8 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182313_uploaded_image1_1624196131.jpg"
"1767360396-2314","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Claquettes","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3181414_uploaded_image1_1624121582.jpg"
"1767360396-2315","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Homme","25 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3180187_uploaded_image1_1624058038.jpg"
"1767360396-2316","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Baskets Air Nike","17 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3179922_uploaded_image1_1624043765.jpg"
"1767360396-2317","https://sn.coinafrique.com/categorie/chaussures-homme?page=80","Chaussures homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3179425_uploaded_image1_1624029745.jpg"
